Character ID,Comic ID,Comic Title,Comic Issue Number
1011347,74446,"Peter Porker, the Spectacular Spider-Ham (1985) #3",3.0
1011347,74445,"Peter Porker, the Spectacular Spider-Ham (1985) #2",2.0
1011347,74444,"Peter Porker, the Spectacular Spider-Ham (1985) #1",1.0
1011347,75511,"Peter Porker, The Spectacular Spider-Ham: The Complete Collection Vol. 1 (Trade Paperback)",0.0
1011347,82333,"Peter Porker, The Spectacular Spider-ham: The Complete Collection Vol. 2 (Trade Paperback)",0.0
1011347,65726,Spider-Gwen Vol. 2 (Trade Paperback),0.0
1011347,60175,SPIDER-GWEN VOL. 3: LONG-DISTANCE TPB (Trade Paperback),3.0
1011347,79746,Spider-Ham (2019) #1,1.0
1011347,79749,Spider-Ham (2019) #3,3.0
1011347,79750,Spider-Ham (2019) #4,4.0
1011347,79751,Spider-Ham (2019) #5,5.0
1011347,75068,Spider-Man Annual (2019) #1,1.0
1011347,112244,Spider-Man Unlimited Infinity Comic (2023) #7,7.0
1011347,84510,Spider-Man: Spider-Verse - Spider-Ham (Trade Paperback),0.0
1011347,70596,Spider-Man: Spider-Verse - Spider-Men (Trade Paperback),0.0
1011347,115555,Spider-Society (2024) #1,1.0
1011347,103932,Spider-Verse Unlimited Infinity Comic (2022) #22,22.0
1011347,98592,Spider-Verse Unlimited Infinity Comic (2022) #1,1.0
1011347,76835,"True Believers: Marvel Tails Starring Peter Porker, the Spectacular Spider-Ham (2019) #1",1.0
1011347,60270,Ultimate Spider-Man Infinite Comic (2016) #10,10.0
1011347,60269,Ultimate Spider-Man Infinite Comic (2016) #9,9.0
1011347,57331,Web Warriors (2015) #6,6.0
1011347,57330,Web Warriors (2015) #5,5.0
1011347,57329,Web Warriors (2015) #4,4.0
1011347,57328,Web Warriors (2015) #3,3.0
1011347,57333,Web Warriors (2015) #8,8.0
1011347,57327,Web Warriors (2015) #2,2.0
1011347,57325,Web Warriors (2015) #1,1.0
1011347,80443,What the--?! (1988) #20,20.0
1011347,101333,Ziggy Pig and Silly Seal Infinity Comic (2022) #3,3.0
1011347,101332,Ziggy Pig and Silly Seal Infinity Comic (2022) #2,2.0
1011347,101331,Ziggy Pig and Silly Seal Infinity Comic (2022) #1,1.0
1011054,5806,Exiles (2001) #90,90.0
1011054,20630,Marvel 1602 (2003) #1,1.0
1011054,50114,Marvel 1602 (2003) #2,2.0
1011054,377,Marvel 1602 (2003) #3,3.0
1011054,147,Marvel 1602 (2003) #5,5.0
1011054,148,Marvel 1602 (2003) #4,4.0
1011054,71523,Marvel Universe Ultimate Spider-Man: Spider-Verse (2018) #5,5.0
1011054,10895,Spider-Man 2099 (1992) #37,37.0
1011054,10896,Spider-Man 2099 (1992) #38,38.0
1011054,10897,Spider-Man 2099 (1992) #39,39.0
1011054,10898,Spider-Man 2099 (1992) #4,4.0
1011054,10899,Spider-Man 2099 (1992) #40,40.0
1011054,10900,Spider-Man 2099 (1992) #41,41.0
1011054,10901,Spider-Man 2099 (1992) #42,42.0
1011054,10902,Spider-Man 2099 (1992) #43,43.0
1011054,10903,Spider-Man 2099 (1992) #44,44.0
1011054,10904,Spider-Man 2099 (1992) #45,45.0
1011054,10905,Spider-Man 2099 (1992) #46,46.0
1011054,10906,Spider-Man 2099 (1992) #5,5.0
1011054,10907,Spider-Man 2099 (1992) #6,6.0
1011054,10908,Spider-Man 2099 (1992) #7,7.0
1011054,10909,Spider-Man 2099 (1992) #8,8.0
1011054,10910,Spider-Man 2099 (1992) #9,9.0
1011054,10893,Spider-Man 2099 (1992) #35,35.0
1011054,10865,Spider-Man 2099 (1992) #1,1.0
1011054,10866,Spider-Man 2099 (1992) #10,10.0
1011054,10867,Spider-Man 2099 (1992) #11,11.0
1011054,10868,Spider-Man 2099 (1992) #12,12.0
1011054,10869,Spider-Man 2099 (1992) #13,13.0
1011054,10870,Spider-Man 2099 (1992) #14,14.0
1011054,10871,Spider-Man 2099 (1992) #15,15.0
1011054,10872,Spider-Man 2099 (1992) #16,16.0
1011054,10873,Spider-Man 2099 (1992) #17,17.0
1011054,10874,Spider-Man 2099 (1992) #18,18.0
1011054,10875,Spider-Man 2099 (1992) #19,19.0
1011054,10876,Spider-Man 2099 (1992) #2,2.0
1011054,10877,Spider-Man 2099 (1992) #20,20.0
1011054,10878,Spider-Man 2099 (1992) #21,21.0
1011054,10879,Spider-Man 2099 (1992) #22,22.0
1011054,10882,Spider-Man 2099 (1992) #25,25.0
1011054,10887,Spider-Man 2099 (1992) #3,3.0
1011054,10892,Spider-Man 2099 (1992) #34,34.0
1011054,10894,Spider-Man 2099 (1992) #36,36.0
1011054,6777,The Amazing Spider-Man (1963) #365,365.0
1014873,53425,2099 Unlimited (1993) #1,1.0
1014873,53426,2099 Unlimited (1993) #2,2.0
1014873,53427,2099 Unlimited (1993) #3,3.0
1014873,109244,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #2,2.0
1014873,109245,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #3,3.0
1014873,109246,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #4,4.0
1014873,109247,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #5,5.0
1014873,109248,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #6,6.0
1014873,109249,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #7,7.0
1014873,109250,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #8,8.0
1014873,109251,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #9,9.0
1014873,109252,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #10,10.0
1014873,109253,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #11,11.0
1014873,109254,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #12,12.0
1014873,109255,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #13,13.0
1014873,109256,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #14,14.0
1014873,22842,Captain Marvel (2000) #28,28.0
1014873,22843,Captain Marvel (2000) #29,29.0
1014873,22844,Captain Marvel (2000) #30,30.0
1014873,116135,Conquest 2099 (2024) #1,1.0
1014873,116136,Conquest 2099 (2024) #2,2.0
1014873,116137,Conquest 2099 (2024) #3,3.0
1014873,116138,Conquest 2099 (2024) #4,4.0
1014873,116139,Conquest 2099 (2024) #5,5.0
1014873,113173,Edge of Spider-Verse (2024) #1,1.0
1014873,16455,Exiles (2001) #98,98.0
1014873,83012,Ghost Rider 2099 (1994) #7,7.0
1014873,113510,Miguel O'hara - Spider-Man: 2099 (2024) #1,1.0
1014873,113511,Miguel O'hara - Spider-Man: 2099 (2024) #2,2.0
1014873,113512,Miguel O'hara - Spider-Man: 2099 (2024) #3,3.0
1014873,113513,Miguel O'hara - Spider-Man: 2099 (2024) #4,4.0
1014873,113514,Miguel O'hara - Spider-Man: 2099 (2024) #5,5.0
1014873,53429,Punisher 2099 (1993) #13,13.0
1014873,55711,Spider-Man 2099 (2015) #1,1.0
1014873,55723,Spider-Man 2099 (2015) #11,11.0
1014873,55724,Spider-Man 2099 (2015) #12,12.0
1014873,55725,Spider-Man 2099 (2015) #13,13.0
1014873,55726,Spider-Man 2099 (2015) #14,14.0
1014873,55727,Spider-Man 2099 (2015) #15,15.0
1014873,55728,Spider-Man 2099 (2015) #16,16.0
1014873,60245,Spider-Man 2099 (2015) #17,17.0
1014873,60246,Spider-Man 2099 (2015) #18,18.0
1014873,60247,Spider-Man 2099 (2015) #19,19.0
1014873,60248,Spider-Man 2099 (2015) #20,20.0
1014873,60779,Spider-Man 2099 (2015) #21,21.0
1014873,60780,Spider-Man 2099 (2015) #22,22.0
1014873,60781,Spider-Man 2099 (2015) #23,23.0
1014873,10880,Spider-Man 2099 (1992) #23,23.0
1014873,10881,Spider-Man 2099 (1992) #24,24.0
1014873,10882,Spider-Man 2099 (1992) #25,25.0
1014873,10883,Spider-Man 2099 (1992) #26,26.0
1014873,10884,Spider-Man 2099 (1992) #27,27.0
1014873,10885,Spider-Man 2099 (1992) #28,28.0
1014873,10886,Spider-Man 2099 (1992) #29,29.0
1014873,10888,Spider-Man 2099 (1992) #30,30.0
1014873,10889,Spider-Man 2099 (1992) #31,31.0
1014873,10890,Spider-Man 2099 (1992) #32,32.0
1014873,10891,Spider-Man 2099 (1992) #33,33.0
1014873,60782,Spider-Man 2099 (2015) #24,24.0
1014873,60783,Spider-Man 2099 (2015) #25,25.0
1014873,10892,Spider-Man 2099 (1992) #34,34.0
1014873,10893,Spider-Man 2099 (1992) #35,35.0
1014873,10894,Spider-Man 2099 (1992) #36,36.0
1014873,10895,Spider-Man 2099 (1992) #37,37.0
1014873,10896,Spider-Man 2099 (1992) #38,38.0
1014873,10897,Spider-Man 2099 (1992) #39,39.0
1014873,53431,Spider-Man 2099 Annual (1994) #1,1.0
1014873,60901,SPIDER-MAN 2099 CLASSIC VOL. 4 TPB (Trade Paperback),4.0
1014873,65143,Spider-Man 2099 Meets Spider-Man (1995) #1,1.0
1014873,102817,Spider-Man 2099 Omnibus Vol. 1 (Hardcover),0.0
1014873,76328,Spider-Man 2099 Special (1995) #1,1.0
1014873,60176,SPIDER-MAN 2099 VOL. 6: APOCALYPSE SOON TPB (Trade Paperback),6.0
1014873,62219,"SPIDER-MAN 2099 VOL. 7: BACK TO THE FUTURE, SHOCK! TPB (Trade Paperback)",7.0
1014873,73921,Spider-Man 2099 Vs. Venom 2099 (Trade Paperback),0.0
1014873,107472,Spider-Man 2099: Dark Genesis (2023) #1,1.0
1014873,107475,Spider-Man 2099: Dark Genesis (2023) #3,3.0
1014873,107474,Spider-Man 2099: Dark Genesis (2023) #2,2.0
1014873,107473,Spider-Man 2099: Dark Genesis (Trade Paperback),0.0
1014873,98302,Spider-Man 2099: Exodus (2022) #1,1.0
1014873,98304,Spider-Man 2099: Exodus (2022) #3,3.0
1014873,98305,Spider-Man 2099: Exodus (2022) #4,4.0
1014873,98306,Spider-Man 2099: Exodus (2022) #5,5.0
1014873,98303,Spider-Man 2099: Exodus (2022) #2,2.0
1014873,98307,Spider-Man 2099: Exodus (Trade Paperback),0.0
1014873,98308,Spider-Man 2099: Exodus Alpha (2022) #1,1.0
1014873,98309,Spider-Man 2099: Exodus Omega (2022) #1,1.0
1014873,115555,Spider-Society (2024) #1,1.0
1014873,115556,Spider-Society (2024) #2,2.0
1014873,115558,Spider-Society (2024) #4,4.0
1014873,98592,Spider-Verse Unlimited Infinity Comic (2022) #1,1.0
1014873,47381,Superior Spider-Man (2013) #17,17.0
1014873,47382,Superior Spider-Man (2013) #18,18.0
1014873,47383,Superior Spider-Man (2013) #19,19.0
1014873,48037,Superior Spider-Man (2013) #29,29.0
1014873,69650,Superior Spider-Man: The Complete Collection Vol. 2 (Trade Paperback),0.0
1014873,99321,Symbiote Spider-Man 2099 (2024) #1,1.0
1014873,99323,Symbiote Spider-Man 2099 (2024) #2,2.0
1014873,99324,Symbiote Spider-Man 2099 (2024) #3,3.0
1014873,99325,Symbiote Spider-Man 2099 (2024) #4,4.0
1014873,99326,Symbiote Spider-Man 2099 (2024) #5,5.0
1016452,40775,Dark Avengers (2012) #175,175.0
1016452,40776,Dark Avengers (2012) #177,177.0
1016452,40780,Dark Avengers (2012) #178,178.0
1016452,40773,Dark Avengers (2012) #179,179.0
1016452,40774,Dark Avengers (2012) #180,180.0
1016452,40778,Dark Avengers (2012) #181,181.0
1016452,40787,Dark Avengers (2012) #182,182.0
1016452,40786,Dark Avengers (2012) #183,183.0
1016452,40785,Dark Avengers (2012) #184,184.0
1016452,46026,Dark Avengers (2012) #186,186.0
1016452,46027,Dark Avengers (2012) #187,187.0
1016452,46028,Dark Avengers (2012) #188,188.0
1016452,46029,Dark Avengers (2012) #189,189.0
1016452,46030,Dark Avengers (2012) #190,190.0
1016452,35246,New Avengers (2010) #18,18.0
1014858,108257,Amazing Spider-Man Annual (2023) #1,1.0
1014858,95007,Ben Reilly: Spider-Man (Trade Paperback),0.0
1014858,94948,Ben Reilly: Spider-Man (2022) #5,5.0
1014858,94947,Ben Reilly: Spider-Man (2022) #4,4.0
1014858,94946,Ben Reilly: Spider-Man (2022) #3,3.0
1014858,94945,Ben Reilly: Spider-Man (2022) #2,2.0
1014858,94944,Ben Reilly: Spider-Man (2022) #1,1.0
1014858,95902,Death of Doctor Strange: Spider-Man (2021) #1,1.0
1014858,96214,Devil's Reign (2021) #3,3.0
1014858,96212,Devil's Reign (2021) #1,1.0
1014858,96213,Devil's Reign (2021) #2,2.0
1014858,99043,Devil's Reign: Spider-Man (2022) #1,1.0
1014858,69192,New Warriors (1990) #70,70.0
1014858,10836,Spider-Man (1990) #72,72.0
1014858,62856,SPIDER-MAN BY TODD DEZAGO & MIKE WIERINGO VOL. 1 TPB (Trade Paperback),1.0
1014858,62318,Spider-Man Unlimited (1993) #14,14.0
1014858,62301,Spider-Man Unlimited (1993) #13,13.0
1014858,62276,Spider-Man Unlimited (1993) #12,12.0
1014858,62267,Spider-Man Unlimited (1993) #11,11.0
1014858,62304,SPIDER-MAN: 101 WAYS TO END THE CLONE SAGA 1 (1997) #1,1.0
1014858,70289,Spider-Man: Ben Reilly Omnibus Vol. 1 (Hardcover),0.0
1014858,62278,Spider-Man: Redemption (1996) #2,2.0
1014858,62280,Spider-Man: Redemption (1996) #4,4.0
1014858,62279,Spider-Man: Redemption (1996) #3,3.0
1014858,62277,Spider-Man: Redemption (1996) #1,1.0
1014858,60464,SPIDER-MAN: THE COMPLETE CLONE SAGA EPIC (Trade Paperback),4.0
1014858,60465,SPIDER-MAN: THE COMPLETE CLONE SAGA EPIC BOOK 5 [NEW PRINTING] (Trade Paperback),5.0
1014858,62268,Spider-Man: The Final Adventure (1995) #1,1.0
1014858,61254,SPIDER-MAN: THE PARKER YEARS 1 (1995) #1,1.0
1014858,95759,The Amazing Spider-Man (2018) #89,89.0
1014858,95760,The Amazing Spider-Man (2018) #90,90.0
1014858,95761,The Amazing Spider-Man (2018) #91,91.0
1014858,89530,The Amazing Spider-Man (2018) #75,75.0
1014858,95758,The Amazing Spider-Man (2018) #88,88.0
1014858,95762,The Amazing Spider-Man (2018) #92,92.0
1014858,98397,The Amazing Spider-Man (2018) #92.1,92.1
1014858,95757,The Amazing Spider-Man (2018) #87,87.0
1014858,95756,The Amazing Spider-Man (2018) #86,86.0
1014858,95751,The Amazing Spider-Man (2018) #81,81.0
1014858,96827,The Amazing Spider-Man (2018) #93,93.0
1014858,95753,The Amazing Spider-Man (2018) #83,83.0
1014858,95754,The Amazing Spider-Man (2018) #84,84.0
1014858,95750,The Amazing Spider-Man (2018) #80,80.0
1014858,6825,The Amazing Spider-Man (1963) #408,408.0
1014858,6826,The Amazing Spider-Man (1963) #409,409.0
1014858,6829,The Amazing Spider-Man (1963) #411,411.0
1014858,6830,The Amazing Spider-Man (1963) #412,412.0
1014858,6831,The Amazing Spider-Man (1963) #413,413.0
1014858,6832,The Amazing Spider-Man (1963) #414,414.0
1014858,6833,The Amazing Spider-Man (1963) #415,415.0
1014858,6835,The Amazing Spider-Man (1963) #417,417.0
1014858,6836,The Amazing Spider-Man (1963) #418,418.0
1014858,6828,The Amazing Spider-Man (1963) #410,410.0
1014858,6834,The Amazing Spider-Man (1963) #416,416.0
1014858,6824,The Amazing Spider-Man (1963) #407,407.0
1014858,89531,The Amazing Spider-Man (2018) #76,76.0
1014858,89532,The Amazing Spider-Man (2018) #77,77.0
1014858,89533,The Amazing Spider-Man (2018) #78,78.0
1014858,98395,The Amazing Spider-Man (2018) #78.1,78.1
1014858,95749,The Amazing Spider-Man (2018) #79,79.0
1014858,95755,The Amazing Spider-Man (2018) #85,85.0
1014858,62319,Venom: Along Came a Spider (1996) #1,1.0
1014858,62320,Venom: Along Came a Spider (1996) #2,2.0
1014858,62321,Venom: Along Came a Spider (1996) #3,3.0
1014858,62322,Venom: Along Came a Spider (1996) #4,4.0
1014858,73922,Venomnibus Vol. 2 (Trade Paperback),0.0
1011114,22259,Amazing Spider-Man (1999) #573 (ZOMBIE VARIANT (1 FOR 10)),573.0
1011114,3220,Marvel Zombies (2005) #1,1.0
1011114,4812,Marvel Zombies (Hardcover),1.0
1011114,16547,Marvel Zombies 2 (2007) #1,1.0
1011114,17262,Marvel Zombies 2 (2007) #2,2.0
1011114,17399,Marvel Zombies 2 (2007) #3,3.0
1011114,17640,Marvel Zombies 2 (2007) #4,4.0
1011114,20680,Marvel Zombies 2 (2007) #5,5.0
1016181,76014,Absolute Carnage (2019) #2,2.0
1016181,77064,Absolute Carnage: Miles Morales (2019) #1,1.0
1016181,77065,Absolute Carnage: Miles Morales (2019) #2,2.0
1016181,77066,Absolute Carnage: Miles Morales (2019) #3,3.0
1016181,49257,All-New Ultimates (2014) #1,1.0
1016181,49258,All-New Ultimates (2014) #2,2.0
1016181,49259,All-New Ultimates (2014) #3,3.0
1016181,49260,All-New Ultimates (2014) #4,4.0
1016181,49261,All-New Ultimates (2014) #5,5.0
1016181,49262,All-New Ultimates (2014) #6,6.0
1016181,49263,All-New Ultimates (2014) #7,7.0
1016181,49264,All-New Ultimates (2014) #8,8.0
1016181,49265,All-New Ultimates (2014) #9,9.0
1016181,49266,All-New Ultimates (2014) #10,10.0
1016181,49267,All-New Ultimates (2014) #11,11.0
1016181,49268,All-New Ultimates (2014) #12,12.0
1016181,55358,"All-New, All-Different Avengers (2015) #5",5.0
1016181,55357,"All-New, All-Different Avengers (2015) #4",4.0
1016181,55356,"All-New, All-Different Avengers (2015) #3",3.0
1016181,55354,"All-New, All-Different Avengers (2015) #2",2.0
1016181,55351,"All-New, All-Different Avengers (2015) #1",1.0
1016181,55359,"All-New, All-Different Avengers (2015) #6",6.0
1016181,55360,"All-New, All-Different Avengers (2015) #7",7.0
1016181,55361,"All-New, All-Different Avengers (2015) #8",8.0
1016181,55362,"All-New, All-Different Avengers (2015) #9",9.0
1016181,55363,"All-New, All-Different Avengers (2015) #10",10.0
1016181,55364,"All-New, All-Different Avengers (2015) #11",11.0
1016181,55365,"All-New, All-Different Avengers (2015) #12",12.0
1016181,60276,"All-New, All-Different Avengers Annual (2016) #1",1.0
1016181,60532,"ALL-NEW, ALL-DIFFERENT AVENGERS HC (Trade Paperback)",1.0
1016181,109253,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #11,11.0
1016181,109244,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #2,2.0
1016181,109245,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #3,3.0
1016181,109246,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #4,4.0
1016181,109247,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #5,5.0
1016181,109248,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #6,6.0
1016181,109249,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #7,7.0
1016181,109250,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #8,8.0
1016181,109251,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #9,9.0
1016181,109252,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #10,10.0
1016181,109254,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #12,12.0
1016181,109255,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #13,13.0
1016181,109256,Amazing Spider-Man: Spider-Verse Infinity Comic (2023) #14,14.0
1016181,90780,Amazing Spider-Man: The Sins of Norman Osborn (2020) #1,1.0
1016181,65264,Avengers (2016) #674,674.0
1016181,102926,Avengers & Moon Girl (2022) #1,1.0
1016181,77794,Black Panther (2018) #24,24.0
1016181,113013,Blood Hunt (2024) #3,3.0
1016181,113012,Blood Hunt (2024) #2,2.0
1016181,115096,Blood Hunters (2024) #2,2.0
1016181,115095,Blood Hunters (2024) #1,1.0
1016181,57871,Captain America: Steve Rogers (2016) #6,6.0
1016181,105619,Carnage (2022) #14,14.0
1016181,105618,Carnage (2022) #13,13.0
1016181,108981,Carnage Reigns Alpha (2023) #1,1.0
1016181,48401,Cataclysm: The Ultimates' Last Stand (2013) #1,1.0
1016181,48404,Cataclysm: The Ultimates' Last Stand (2013) #2,2.0
1016181,48405,Cataclysm: The Ultimates' Last Stand (2013) #3,3.0
1016181,49342,Cataclysm: The Ultimates' Last Stand (2013) #4,4.0
1016181,49343,Cataclysm: The Ultimates' Last Stand (2013) #5,5.0
1016181,48406,Cataclysm: Ultimate Spider-Man (2013) #1,1.0
1016181,48407,Cataclysm: Ultimate Spider-Man (2013) #2,2.0
1016181,48408,Cataclysm: Ultimate Spider-Man (2013) #3,3.0
1016181,67014,Champions (2016) #20,20.0
1016181,66536,Champions (2016) #18,18.0
1016181,67982,Champions (2016) #22,22.0
1016181,66272,Champions (2016) #17,17.0
1016181,73806,Champions (2019) #3,3.0
1016181,61457,Champions (2016) #16,16.0
1016181,61456,Champions (2016) #15,15.0
1016181,73807,Champions (2019) #4,4.0
1016181,61454,Champions (2016) #13,13.0
1016181,66757,Champions (2016) #19,19.0
1016181,61453,Champions (2016) #12,12.0
1016181,93025,Champions (2020) #8,8.0
1016181,67984,Champions (2016) #24,24.0
1016181,67985,Champions (2016) #25,25.0
1016181,61442,Champions (2016) #1,1.0
1016181,73805,Champions (2019) #2,2.0
1016181,73804,Champions (2019) #1,1.0
1016181,67981,Champions (2016) #21,21.0
1016181,73546,Champions (2016) #27,27.0
1016181,61447,Champions (2016) #6,6.0
1016181,93026,Champions (2020) #9,9.0
1016181,73812,Champions (2019) #9,9.0
1016181,81189,Champions (2020) #1,1.0
1016181,61448,Champions (2016) #7,7.0
1016181,81190,Champions (2020) #2,2.0
1016181,81192,Champions (2020) #4,4.0
1016181,81193,Champions (2020) #5,5.0
1016181,93023,Champions (2020) #6,6.0
1016181,93024,Champions (2020) #7,7.0
1016181,93027,Champions (2020) #10,10.0
1016181,61445,Champions (2016) #4,4.0
1016181,73813,Champions (2019) #10,10.0
1016181,61450,Champions (2016) #9,9.0
1016181,61443,Champions (2016) #2,2.0
1016181,61451,Champions (2016) #10,10.0
1016181,61452,Champions (2016) #11,11.0
1016181,61449,Champions (2016) #8,8.0
1012295,71521,Marvel Universe Ultimate Spider-Man: Spider-Verse (2018) #3,3.0
1012295,99744,Spider-Man (2022) #2,2.0
1012295,99743,Spider-Man (2022) #1,1.0
1012295,82516,Spider-Man Noir (2020) #1,1.0
1012295,82520,Spider-Man Noir (2020) #5,5.0
1012295,82519,Spider-Man Noir (2020) #4,4.0
1012295,82518,Spider-Man Noir (2020) #3,3.0
1012295,82517,Spider-Man Noir (2020) #2,2.0
1012295,24312,SPIDER-MAN NOIR GN-TPB (Trade Paperback),1.0
1012295,41148,SPIDER-MAN NOIR PREMIERE HC (Hardcover),1.0
1012295,98592,Spider-Verse Unlimited Infinity Comic (2022) #1,1.0
1012295,106146,Spider-Verse Unlimited Infinity Comic (2022) #41,41.0
1012295,106147,Spider-Verse Unlimited Infinity Comic (2022) #42,42.0
1012295,106148,Spider-Verse Unlimited Infinity Comic (2022) #43,43.0
1012295,57330,Web Warriors (2015) #5,5.0
1012295,57331,Web Warriors (2015) #6,6.0
1012295,57329,Web Warriors (2015) #4,4.0
1012295,57328,Web Warriors (2015) #3,3.0
1012295,57327,Web Warriors (2015) #2,2.0
1012295,57325,Web Warriors (2015) #1,1.0
1012295,57333,Web Warriors (2015) #8,8.0
1009610,71400, Superior Spider-Man Vol. 2: Otto-matic (Trade Paperback),0.0
1009610,49008,100th Anniversary Special (2014) #1,1.0
1009610,78503,2099 Alpha (2019) #1,1.0
1009610,60151,A YEAR OF MARVELS TPB (Trade Paperback),1.0
1009610,57926,A Year of Marvels: April Infinite Comic (2016) #1,1.0
1009610,57924,A Year of Marvels: February Infinite Comic (2016) #1,1.0
1009610,43501,A+X (2012) #4,4.0
1009610,76012,Absolute Carnage (2019) #1,1.0
1009610,78960,Absolute Carnage (2019) #5,5.0
1009610,76014,Absolute Carnage (2019) #2,2.0
1009610,77071,Absolute Carnage: Symbiote Spider-Man (2019) #1,1.0
1009610,320,Actor Presents Spider-Man and the Incredible Hulk (2003) #1,1.0
1009610,76869,Adventures of Spider-Man (1996) #7,7.0
1009610,76867,Adventures of Spider-Man (1996) #5,5.0
1009610,76870,Adventures of Spider-Man (1996) #8,8.0
1009610,76865,Adventures of Spider-Man (1996) #3,3.0
1009610,76874,Adventures of Spider-Man (1996) #12,12.0
1009610,76864,Adventures of Spider-Man (1996) #2,2.0
1009610,76868,Adventures of Spider-Man (1996) #6,6.0
1009610,76866,Adventures of Spider-Man (1996) #4,4.0
1009610,76871,Adventures of Spider-Man (1996) #9,9.0
1009610,76873,Adventures of Spider-Man (1996) #11,11.0
1009610,76872,Adventures of Spider-Man (1996) #10,10.0
1009610,76863,Adventures of Spider-Man (1996) #1,1.0
1009610,75146,ADVENTURES OF SPIDER-MAN: SINISTER INTENTIONS GN-TPB (Trade Paperback),1.0
1009610,77227,Adventures Of Spider-man: Spectacular Foes (Trade Paperback),0.0
1009610,33566,Age of Heroes (2010) #2,2.0
1009610,30090,Age of Heroes (2010) #1,1.0
1009610,30092,Age of Heroes (2010) #3,3.0
1009610,30093,Age of Heroes (2010) #4,4.0
1009610,30885,AGE OF HEROES TPB (Trade Paperback),1.0
1009610,47001,Age of Ultron (2013) #1,1.0
1009610,66661,Agents of Atlas: The Complete Collection Vol. 1 (Trade Paperback),0.0
1009610,37257,Alias (2001) #10,10.0
1009610,37262,Alias (2001) #15,15.0
1009610,37255,Alias Omnibus (Hardcover),0.0
1009610,100722,All-Out Avengers (2022) #5,5.0
1009610,12637,Alpha Flight (1983) #1,1.0
1009610,12668,Alpha Flight (1983) #127,127.0
1009610,46847,Alpha: Big Time (2013) #0.1,0.1
1009610,46848,Alpha: Big Time (2013) #1,1.0
1009610,82391,Amazing Fantasy (1995) #16,16.0
1009610,71248,Amazing Fantasy (2021) #4,4.0
1009610,71245,Amazing Fantasy (2021) #1,1.0
1009610,82392,Amazing Fantasy (1995) #17,17.0
1009610,82393,Amazing Fantasy (1995) #18,18.0
1009610,3105,Amazing Fantasy (2004) #15,15.0
1009610,71246,Amazing Fantasy (2021) #2,2.0
1009610,71893,Amazing Fantasy (2021) #5,5.0
1009610,90779,Amazing Fantasy (2022) #1000,1000.0
1009610,16926,Amazing Fantasy (1962) #15,15.0
1009610,41139,Amazing Fantasy 15: Spider-Man! (2011) #1,1.0
1009610,81303,Amazing Fantasy Facsimile Edition (2019) #1,1.0
1009610,16214,AMAZING FANTASY OMNIBUS HC (Hardcover),1.0
1009610,94700,Amazing Fantasy Treasury Edition (Trade Paperback),0.0
1009610,85927,Amazing Mary Jane (2019) #6,6.0
1009610,61238,Amazing Scarlet Spider (1995) #1,1.0
1009610,61239,Amazing Scarlet Spider (1995) #2,2.0
1009610,16151,Amazing Spider-Girl (2006) #11,11.0
1009610,5286,Amazing Spider-Girl (2006),0.0
1009610,2069,Amazing Spider-Man (1999) #521,521.0
1009610,15924,Amazing Spider-Man (1999) #543,543.0
1009610,20824,Amazing Spider-Man (1999) #552,552.0
1009610,20961,Amazing Spider-Man (1999) #555 (VARIANT),555.0
1009610,6323,Amazing Spider-Man (1999) #541,541.0
1009610,20963,Amazing Spider-Man (1999) #556,556.0
1009610,20825,Amazing Spider-Man (1999) #553,553.0
1009610,935,Amazing Spider-Man (1999) #513,513.0
1009610,21702,Amazing Spider-Man (1999) #567,567.0
1009610,21504,Amazing Spider-Man (1999) #566,566.0
1009610,21931,Amazing Spider-Man (1999) #571,571.0
1009610,2452,Amazing Spider-Man (1999) #525,525.0
1009610,21174,Amazing Spider-Man (1999) #560,560.0
1009610,765,Amazing Spider-Man (1999) #511,511.0
1009610,1762,Amazing Spider-Man (1999) #518,518.0
1009610,2212,Amazing Spider-Man (1999) #522,522.0
